edGL_w_000001	Devant	devant	PRE	MORPH=empty
edGL_w_000002	Vaunuble	Vaunuble	NOMpro	NOMB.=s|GENRE=x|CAS=r
edGL_w_000003	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edGL_w_000004	Rigaus	Rigaut	NOMpro	NOMB.=s|GENRE=m|CAS=r
edGL_w_000005	siege	siege	NOMcom	NOMB.=s|GENRE=m|CAS=r
edGL_w_000006	mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
edGL_w_000007	Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edGL_w_000008	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
edGL_w_000009	bien	bien1	ADVgen	DEGRE=p
edGL_w_000010	jent	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r
edGL_w_000011	ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
edGL_w_000012	dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
edGL_w_000013	l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
edGL_w_000014	empereriz	empererriz	NOMcom	NOMB.=s|GENRE=f|CAS=n
edGL_w_000015	Oïl	öil	ADVgen	DEGRE=p
edGL_w_000016	ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
edGL_w_000017	dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
edGL_w_000018	foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
edGL_w_000019	que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
edGL_w_000020	doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
edGL_w_000021	Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
edGL_w_000022	Denis	Denis	NOMpro	NOMB.=s|GENRE=m|CAS=r
edGL_w_000023	Bien	bien1	ADVgen	DEGRE=p
edGL_w_000024	sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
edGL_w_000025	trois	trois	PROcar	NOMB.=p|GENRE=m|CAS=n
edGL_w_000026	mil	mil1	PROcar	NOMB.=p|GENRE=m|CAS=n
edGL_w_000027	de	de	PRE	MORPH=empty
edGL_w_000028	chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
edGL_w_000029	gentis	gentil	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
edGL_w_000030	Huimés	huimais	ADVgen	DEGRE=-
