id  form  lemma  POS  morph
edA_w_000001	Que	que4	CONsub	MORPH=empty
edA_w_000002	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
edA_w_000003	Karlon	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=r
edA_w_000004	mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
edA_w_000005	†moi		OUT	MORPH=empty
edA_w_000006	pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000007	l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000008	anperaor†aperaor†	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000009	puisant	poissant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
	;	;	PONfbl	MORPH=empty
edA_w_000010	Se†Si†	se	CONsub	MORPH=empty
edA_w_000011	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000012	vi	vivre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
edA_w_000013	longuemant	longement2	ADVgen	DEGRE=p
	,	,	PONfbl	MORPH=empty
edA_w_000014	par	par	PRE	MORPH=empty
edA_w_000015	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000016	corz	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000017	sen	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r
edA_w_000018	Vinçant	Vincent	NOMpro	NOMB.=s|GENRE=m|CAS=r
	,	,	PONfbl	MORPH=empty
edA_w_000019	Et	et	CONcoo	MORPH=empty
edA_w_000020	de	de	PRE	MORPH=empty
edA_w_000021	l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000022	un	un	PROind	NOMB.=s|GENRE=m|CAS=r
edA_w_000023	et	et	CONcoo	MORPH=empty
edA_w_000024	de	de	PRE	MORPH=empty
edA_w_000025	l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
edA_w_000026	atre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
edA_w_000027	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
edA_w_000028	randrai	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
edA_w_000029	gierdon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r
edA_w_000030	grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
	»	»	PONpdr	MORPH=empty
