XPam_w_000001	Volentiers	volentiers	ADVgen	DEGRE=-
XPam_w_000002	sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000003	piuz	puis	PRE	MORPH=empty
XPam_w_000004	ke	que1	CONsub	MORPH=empty
XPam_w_000005	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
XPam_w_000006	le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
XPam_w_000007	volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
XPam_w_000008	Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
XPam_w_000009	douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
XPam_w_000010	fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=n
XPam_w_000011	dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
XPam_w_000012	vo	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
XPam_w_000013	volentez	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
XPam_w_000014	Si	si	ADVgen	DEGRE=-
XPam_w_000015	m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
XPam_w_000016	aïst	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000017	Deus	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
XPam_w_000018	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
XPam_w_000019	dons	don	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000020	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
XPam_w_000021	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000022	donez	doner	VERppe	NOMB.=s|GENRE=m|CAS=n
XPam_w_000023	Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000024	dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000025	elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
XPam_w_000026	Deus	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
XPam_w_000027	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
XPam_w_000028	en	en2	PROadv	MORPH=empty
XPam_w_000029	sache	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000030	grei	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
XPam_w_000031	Teis	tel	ADJind	NOMB.=s|GENRE=m|CAS=n
XPam_w_000032	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000033	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
XPam_w_000034	dons	don	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000035	ke	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
XPam_w_000036	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
XPam_w_000037	veul	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
XPam_w_000038	demander	demander	VERinf	MORPH=empty
XPam_w_000039	Ralez	raler	VERcjg	MODE=imp|PERS.=2|NOMB.=p
XPam_w_000040	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
XPam_w_000041	an	en2	PROadv	MORPH=empty
XPam_w_000042	et	et	CONcoo	MORPH=empty
XPam_w_000043	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
XPam_w_000044	et	et	CONcoo	MORPH=empty
XPam_w_000045	vo	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
XPam_w_000046	barnez	barné	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000047	Car	car	CONcoo	MORPH=empty
XPam_w_000048	plus	plus	ADVgen	DEGRE=-
XPam_w_000049	avant	avant	ADVgen	DEGRE=-
XPam_w_000050	peire	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000051	nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
XPam_w_000052	mecreez	mescroire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
XPam_w_000053	Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
XPam_w_000054	ne	ne2	CONcoo	MORPH=empty
XPam_w_000055	mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
XPam_w_000056	freires	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000057	avec	avuec	PRE	MORPH=empty
XPam_w_000058	moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
XPam_w_000059	ne	ne1	ADVneg	MORPH=empty
XPam_w_000060	vanrez	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
XPam_w_000061	Mais	mais1	CONcoo	MORPH=empty
XPam_w_000062	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
XPam_w_000063	roine	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=r
XPam_w_000064	por	por2	PRE	MORPH=empty
XPam_w_000065	Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
XPam_w_000066	me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
XPam_w_000067	saluez	salüer	VERcjg	MODE=imp|PERS.=2|NOMB.=p
XPam_w_000068	Floires	Floires	NOMpro	NOMB.=s|GENRE=m|CAS=n
XPam_w_000069	l	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
XPam_w_000070	entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000071	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
XPam_w_000072	sanc	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=r
XPam_w_000073	cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000074	derver	desver	VERinf	MORPH=empty
XPam_w_000075	Voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000076	Bïatrix	jeter	NOMcom	NOMB.=s|GENRE=m|CAS=r
XPam_w_000077	sel	si+il	ADVgen.PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
XPam_w_000078	prant	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000079	a	a3	PRE	MORPH=empty
XPam_w_000080	ranponer	ramponer	VERinf	MORPH=empty
XPam_w_000081	Folle	fol3	NOMcom	NOMB.=s|GENRE=f|CAS=n
XPam_w_000082	dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000083	il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
XPam_w_000084	con	come1	CONsub	MORPH=empty
XPam_w_000085	de	de	PRE	MORPH=empty
XPam_w_000086	honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
XPam_w_000087	savez	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
XPam_w_000088	Car	car	CONcoo	MORPH=empty
XPam_w_000089	por	por2	PRE	MORPH=empty
XPam_w_000090	aucun	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
XPam_w_000091	malice	malice	NOMcom	NOMB.=s|GENRE=f|CAS=r
XPam_w_000092	dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000093	l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
XPam_w_000094	avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
XPam_w_000095	Non	non	ADVneg	MORPH=empty
XPam_w_000096	n	ne1	ADVneg	MORPH=empty
XPam_w_000097	ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000098	biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
XPam_w_000099	freire	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000100	mais	mais1	CONcoo	MORPH=empty
XPam_w_000101	por	por2	PRE	MORPH=empty
XPam_w_000102	Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
XPam_w_000103	retornez	retorner	VERcjg	MODE=imp|PERS.=2|NOMB.=p
XPam_w_000104	Ke	que4	CONsub	MORPH=empty
XPam_w_000105	plus	plus	ADVgen	DEGRE=-
XPam_w_000106	avant	avant	ADVgen	DEGRE=-
XPam_w_000107	avec	avuec	PRE	MORPH=empty
XPam_w_000108	moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
XPam_w_000109	ne	ne1	ADVneg	MORPH=empty
XPam_w_000110	vanrez	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
XPam_w_000111	Floires	Floires	NOMpro	NOMB.=s|GENRE=m|CAS=n
XPam_w_000112	l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
XPam_w_000113	entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000114	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
XPam_w_000115	sanc	sanc	NOMcom	NOMB.=s|GENRE=m|CAS=r
XPam_w_000116	cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000117	derver	desver	VERinf	MORPH=empty
XPam_w_000118	Filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
XPam_w_000119	dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
XPam_w_000120	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
XPam_w_000121	peires	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
